"GEOID","COUNTY","POWERCO","POP07","POP08","POP09","POP10","POP11","MEDIANAGE","AGEDUMMY","PCTWHITE","HHTOT","HHSIZE","HHBYPOP07","HHBYPOP08","HHBYPOP09","HHBYPOP10","HHBYPOP11","HHNONRENT","HHPCTRENTEROCCUPIED","CITYSOLARPOT","PCTWEALTHY","MEDIANINCOME","PWRPRICE2007","PWRPRICE2008","PWRPRICE2009","PWRPRICE2010","PWRPRICE2011","HHS_OO07","HHS_OO08","HHS_OO09","HHS_OO10","PCTWEALTHOOH07","PCTWEALTHOOH08","PCTWEALTHOOH09","PCTWEALTHOOH10","TOTALOOH07","TOTALOOH08","TOTALOOH09","TOTALOOH10","TOTALHH07","TOTALHH08","TOTALHH09","TOTALHH10","PCTVET07","PCTVET08","PCTVET09","PCTVET10","PCTBS07","PCTBS08","PCTBS09","PCTBS10","PCTBS_FULL","PCTGRAD_FULL","PCTVETERANS","REP","city"
619192,"Los Angeles","SCE",55789,55610,55379,55654,55766,41,1,33.2000007629395,17880,3.09999990463257,17996.44921875,17938.7109375,17864.189453125,17952.900390625,17989.029296875,15088,18.7999992370605,5.66,27.959,68871,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.052,3.086,3.017,3.068,0.462170833,0.518342164,0.511635842,0.489146965,14962,14911,14653,14466,17867,17950,17858,17453,0.057857409,0.050156523,0.051916456,0.045715863,0.463,0.457,0.471,0.475,31.2999992370605,16.5,5.13000011444092,1,"Diamond Bar"
619318,"Tulare","PG&E",19562,20610,20914,21216,21950,27.2000007629395,0,52,5593,3.80999994277954,5134.3798828125,5409.4501953125,5489.240234375,5568.5,5761.14990234375,3451,43.2000007629395,5.79,3.422,33345,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.396,3.333,3.485,3.627,0.131217277,0.105123087,0.079935275,0.068113523,3056,3006,3090,2995,5092,5260,5214,5242,0.044818153,0.045240121,0.047984502,0.048391589,0.091,0.081,0.065,0.059,4.80000019073486,1.10000002384186,4.84999990463257,0,"Dinuba"
619402,"Solano","PG&E",18105,18148,18293,18441,18435,33.2999992370605,0,71,5856,3.13000011444092,5784.35009765625,5798.080078125,5844.41015625,5891.68994140625,5889.77978515625,4218,33.4000015258789,5.45,14.053,54472,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3000001907349,6.30000019073486,9.1899995803833,0,"Dixon"
619584,"Siskiyou","PG&E",920,922,932,937,941,38.2000007629395,1,81.4000015258789,364,2.57999992370605,356.589996337891,357.359985351562,361.239990234375,363.179992675781,364.730010986328,298,31.8999996185303,5.14,1.408,21801,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.699999988079071,11.4499998092651,1,"Dorris"
619612,"Merced","PG&E",4795,4895,4911,4946,4973,31.2999992370605,0,68.1999969482422,1501,3.27999997138977,1461.89001464844,1492.38000488281,1497.26000976562,1507.93005371094,1516.16003417969,1128,38.0999984741211,5.45,6.842,29147,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2.29999995231628,6.23000001907349,0,"Dos Palos"
619766,"Los Angeles","SCE",110858,110860,111254,111690,112103,33.2999992370605,0,56.5999984741211,33936,3.26999998092651,33901.53125,33902.140625,34022.62890625,34155.9609375,34282.26171875,18800,49.5,5.54,12.518,45667,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.173,3.225,3.214,3.262,0.308565587,0.356509036,0.349505619,0.362183353,18586,18482,16283,16580,34119,34041,31681,33193,0.061291029,0.054017175,0.053121007,0.047861975,0.2,0.195,0.185,0.188,13.6999998092651,5.80000019073486,5.42999982833862,0,"Downey"
619990,"Los Angeles","SCE",21617,21356,21409,21345,21380,39.9000015258789,1,51.9000015258789,7013,2.98000001907349,7254.02978515625,7166.43994140625,7184.22998046875,7162.75,7174.5,4944,32.9000015258789,5.66,15.265,50744,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.947,3.07,3.173,3.059,0.303676311,0.346398727,0.338643605,0.340359441,4597,5026,4394,4507,6836,6939,6185,6230,0.058982777,0.059935662,0.065517032,0.053914815,0.226,0.254,0.238,0.266,16.3999996185303,9,5.80999994277954,0,"Duarte"
620018,"Alameda","PG&E",41309,44321,45104,45681,46743,35.2999992370605,0,51.2999992370605,14913,2.70000004768372,15299.6298828125,16415.189453125,16705.189453125,16918.890625,17312.220703125,10294,36.7999992370605,5.42,32.523,77283,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.966,2.929,2.93,2.806,0.653543307,0.628206552,0.660908363,0.627220919,8382,9005,8741,8949,12809,13595,13769,14239,0.05505515,0.054289205,0.056736545,0.068586209,0.416,0.404,0.427,0.445,27.5,14.8000001907349,5.75,0,"Dublin"
620242,"Siskiyou","PG&E",1729,1702,1684,1658,1653,47,1,87.5,763,2.16000008583069,800.460021972656,787.960021972656,779.630004882812,767.590026855469,765.280029296875,763,45.5,5.32,4.624,23191,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1000003814697,6.69999980926514,14.2799997329712,1,"Dunsmuir"
620956,"Santa Clara","PG&E",28703,28595,28464,28281,28366,28.1000003814697,0,28.7999992370605,6940,4.03000020980835,7122.330078125,7095.52978515625,7063.02978515625,7017.6201171875,7038.7099609375,3850,57.2000007629395,5.39,12.944,45006,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.712,3.66,3.67,3.842,0.250596659,0.269448584,0.337662338,0.386011217,3352,3355,4081,3031,6648,6672,9022,7232,0.02842858,0.033897359,0.037094024,0.035516488,0.158,0.157,0.191,0.148,9.39999961853027,6.59999990463257,4.17000007629395,0,"East Palo Alto"
621712,"San Diego","CCSE",97027,97684,98363,99534,100116,33.7000007629395,0,69.3000030517578,34134,2.83999991416931,34164.44140625,34395.76953125,34634.859375,35047.1796875,35252.109375,15803,58.7000007629395,5.68,7.341,35566,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.711,2.673,2.618,2.701,0.253215108,0.278421459,0.284963036,0.294577241,14774,14241,13121,12927,32312,32156,30695,31951,0.130541028,0.121641791,0.109739204,0.097321064,0.161,0.156,0.17,0.161,10.8000001907349,5.40000009536743,11.3100004196167,1,"El Cajon"
621782,"Imperial","SCE",39617,40874,41804,42544,43145,31.7999992370605,0,59.5999984741211,13108,3.19000005722046,12419.1201171875,12813.169921875,13104.7001953125,13336.6796875,13525.080078125,7856,50.5,6.17,7.45,33161,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.029,2.914,3.037,3.106,0.177314026,0.223657269,0.2650939,0.254316652,7044,6349,6443,6834,13971,13335,13224,13293,0.063500925,0.064326424,0.06592704,0.072977756,0.133,0.144,0.169,0.154,10.6999998092651,4.69999980926514,6.53999996185303,0,"El Centro"
621796,"Contra Costa","PG&E",22952,23193,23350,23552,23648,43.5,1,53.2999992370605,10142,2.30999994277954,9935.9296875,10040.259765625,10108.23046875,10195.669921875,10237.23046875,6719,39.4000015258789,5.26,23.048,57253,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.341,2.291,2.38,2.32,0.475820633,0.524230466,0.509779066,0.53030303,6824,6335,5522,6138,10362,10213,8986,10003,0.062453462,0.062366552,0.052743561,0.053641834,0.563,0.581,0.579,0.588,29.7000007629395,27.6000003814697,6.23000001907349,0,"El Cerrito"
622230,"Los Angeles","PG&E",115996,114920,114434,113740,113785,31.6000003814697,0,38.7999992370605,27814,4.03999996185303,28711.880859375,28445.5390625,28325.25,28153.470703125,28164.599609375,12995,57.7999992370605,5.66,6.319,32439,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.606,3.661,3.747,3.703,0.189181988,0.205892669,0.188628472,0.207878902,11259,11404,11520,10636,27365,27129,27996,27226,0.028539103,0.021957434,0.022097538,0.021457938,0.105,0.107,0.109,0.112,8.89999961853027,1.89999997615814,2.25999999046326,0,"El Monte"
622300,"San Luis Obispo","PG&E",29391,29602,29739,29761,30022,35.2999992370605,0,77.6999969482422,10833,2.73000001907349,10765.9296875,10843.2197265625,10893.41015625,10901.4697265625,10997.0703125,7005,40.7999992370605,6.04,7.738,39217,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.638,2.677,2.699,2.652,0.23880597,0.272339821,0.30341192,0.297026699,6700,7039,6829,6592,10876,10975,10613,10779,0.129287071,0.125312791,0.12562592,0.116511287,0.202,0.202,0.231,0.212,15.1999998092651,6.59999990463257,12.460000038147,1,"Paso Robles"
622412,"Los Angeles","SCE",16599,16547,16581,16650,16708,39.2000007629395,1,78,7085,2.33999991416931,7093.58984375,7071.3701171875,7085.89990234375,7115.3798828125,7140.169921875,3359,57.2000007629395,5.54,22.189,61341,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2999992370605,16.7000007629395,8.11999988555908,0,"El Segundo"
622020,"Sacramento","PG&E",142003,146083,149302,152652,154594,34.2999992370605,0,46.0999984741211,47927,3.1800000667572,44655.03125,45938.05078125,46950.30859375,48003.76953125,48614.46875,38445,25.3999996185303,5.52,17.64,60661,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.121,3.075,3.112,3.072,0.421846215,0.439192446,0.423085714,0.421579304,35283,35267,30625,33977,43582,45532,40236,45661,0.088172563,0.084976644,0.083572778,0.086245223,0.351,0.324,0.311,0.318,24.3999996185303,8.89999961853027,8.6899995803833,0,"Elk Grove"
622594,"Alameda","PG&E",8818,9362,9702,9795,10125,35,0,44.5,5694,1.75999999046326,5010.22998046875,5319.31982421875,5512.5,5565.33984375,5752.83984375,2965,64.5999984741211,5.26,14.97,45359,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7000007629395,34.9000015258789,3.57999992370605,0,"Emeryville"
622678,"San Diego","CCSE",59378,59411,59453,59707,59910,41.5,1,85.8000030517578,24082,2.45000004768372,24235.919921875,24249.390625,24266.529296875,24370.19921875,24453.060546875,16845,36.9000015258789,5.65,28.737,63954,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.534,2.548,2.537,2.603,0.52154241,0.534301054,0.529902186,0.517982693,14808,15087,15233,14792,22875,23250,23637,23107,0.089710468,0.091726224,0.083388161,0.078971158,0.53,0.552,0.557,0.544,32.2999992370605,22,8.47999954223633,1,"Encinitas"
622790,"San Joaquin","PG&E",6964,7027,7086,7129,7166,36,1,81.5999984741211,2476,2.86999988555908,2426.47998046875,2448.42993164062,2468.98999023438,2483.96997070312,2496.86010742188,1926,27.6000003814697,5.76,9.373,49797,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3.90000009536743,10.1099996566772,1,"Escalon"
622804,"San Diego","CCSE",139566,140785,142161,144008,145196,32.5,0,60.4000015258789,45484,3.11999988555908,44732.69140625,45123.3984375,45564.421875,46156.41015625,46537.1796875,26319,47.7999992370605,5.65,11.926,42567,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.9,2.859,2.88,2.886,0.299237308,0.340079282,0.338343339,0.318848011,25174,23965,23819,23403,44988,44181,42781,43562,0.101810731,0.093306226,0.087833495,0.082949041,0.21,0.216,0.223,0.22,15.6000003814697,6.5,8.89999961853027,1,"Escondido"
622972,"Siskiyou","PG&E",748,742,743,739,739,48.5,1,85.0999984741211,323,2.25999999046326,330.970001220703,328.320007324219,328.760009765625,326.989990234375,326.989990234375,242,36.2000007629395,5.19,1.42,25179,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30000019073486,3.79999995231628,14.1700000762939,1,"Etna"
623042,"Humboldt","PG&E",26762,26845,26927,27125,27283,36.2000007629395,1,79.3000030517578,11150,2.26999998092651,11789.4296875,11825.990234375,11862.1103515625,11949.33984375,12018.9404296875,5570,56.7000007629395,4.31,4.357,25849,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.183,2.229,2.263,2.231,0.158755485,0.175869121,0.179930084,0.166698935,5014,4890,4863,5165,11304,11156,10548,11496,0.128801012,0.123346778,0.116697766,0.110875869,0.225,0.224,0.219,0.198,15.1000003814697,7.69999980926514,10.960000038147,0,"Eureka"
623126,"Tulare","PG&E",10323,10263,10273,10336,10395,31.2000007629395,0,69.1999969482422,3378,3.03999996185303,3395.71997070312,3375.98999023438,3379.28002929688,3400,3419.40991210938,2258,39.7000007629395,5.61,4.882,33738,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.69999980926514,2.79999995231628,7.19000005722046,1,"Exeter"
623168,"Marin","PG&E",7264,7323,7364,7424,7497,45.9000015258789,1,88.9000015258789,3379,2.20000004768372,3301.82006835938,3328.63989257812,3347.27001953125,3374.55004882812,3407.72998046875,2309,37.7999992370605,5.55,23.255,58465,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5999984741211,22.2000007629395,5.65999984741211,0,"Fairfax"
623182,"Solano","PG&E",102828,103993,103781,103224,104815,33.7000007629395,0,46,34484,2.98000001907349,34506.0390625,34896.98046875,34825.83984375,34638.9296875,35172.8203125,23535,39.5999984741211,5.53,14.684,51151,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.044,2.948,2.916,2.877,0.338754934,0.384317567,0.391525343,0.392698338,21027,21438,21051,21365,33330,33137,33130,33811,0.114936709,0.129799275,0.114314809,0.122873397,0.2,0.207,0.215,0.222,15.8999996185303,6.30000019073486,12.3199996948242,0,"Fairfield"
623616,"Tulare","PG&E",10080,10149,10400,10576,10796,26.2000007629395,0,50,2595,4.07999992370605,2470.59008789062,2487.5,2549.02001953125,2592.15991210938,2646.080078125,1721,38.7000007629395,5.79,2.79,27682,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39999997615814,1,3.29999995231628,1,"Farmersville"
623910,"Humboldt","PG&E",1394,1381,1376,1372,1375,47.2000007629395,1,93.4000015258789,611,2.24000000953674,622.320007324219,616.52001953125,614.289978027344,612.5,613.840026855469,494,36.5,4.39,7.302,37955,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7000007629395,9.5,15.6999998092651,0,"Ferndale"
624092,"Ventura","SCE",14510,14818,14824,14892,15120,31.8999996185303,0,57.2000007629395,4156,3.5699999332428,4064.42993164062,4150.7001953125,4152.3798828125,4171.43017578125,4235.2900390625,2926,35.7000007629395,5.68,10.287,45510,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.80000019073486,5.40000009536743,5.84000015258789,1,"Fillmore"
624134,"Fresno","PG&E",6988,7198,7262,7464,7619,26.3999996185303,0,62.5,1920,3.9300000667572,1778.11999511719,1831.55004882812,1847.83996582031,1899.23999023438,1938.68005371094,1184,47.5,5.89,3.643,31533,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19999980926514,0.600000023841858,1.03999996185303,0,"Firebaugh"
624638,"Sacramento","PG&E",69257,71064,71625,72139,72439,37.5999984741211,1,74.3000030517578,24951,2.60999989509583,26535.25,27227.58984375,27442.529296875,27639.4609375,27754.41015625,18600,30.1000003814697,5.46,30.366,73175,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.695,2.701,2.704,2.712,0.55177135,0.572390379,0.545760132,0.544142246,17529,17378,15767,16141,23610,23769,21852,23032,0.096811944,0.095352668,0.094975632,0.08697093,0.387,0.4,0.405,0.409,25.6000003814697,14.3999996185303,9.09000015258789,0,"Folsom"
624680,"San Bernardino","SCE",183704,190864,192895,195219,198456,28.7000007629395,0,47.4000015258789,49116,3.98000001907349,46156.78125,47955.78125,48466.078125,49050,49863.3203125,36603,31.1000003814697,5.85,8.762,45782,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.771,3.751,3.835,3.811,0.293762697,0.324038762,0.313660711,0.291519054,32979,31990,31177,32461,45602,45797,44637,46858,0.051349378,0.049876307,0.050329993,0.045696176,0.132,0.137,0.144,0.149,10.1999998092651,4.19999980926514,5.05999994277954,0,"Fontana"
625058,"Mendocino","PG&E",7120,7168,7201,7251,7308,37.4000015258789,1,74.8000030517578,2863,2.45000004768372,2906.1201171875,2925.7099609375,2939.17993164062,2959.59008789062,2982.86010742188,1490,59.5999984741211,5.27,3.321,28539,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3999996185303,6.09999990463257,9.69999980926514,0,"Fort Bragg"
625128,"Siskiyou","PG&E",780,794,813,834,841,39.0999984741211,1,77.5,304,2.33999991416931,333.329986572266,339.320007324219,347.440002441406,356.410003662109,359.399993896484,222,40.0999984741211,5.19,1.863,21563,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2999992370605,2,18.9200000762939,1,"Fort Jones"
625296,"Humboldt","PG&E",11678,11738,11815,11897,11977,38.0999984741211,1,81.1999969482422,4688,2.49000000953674,4689.9599609375,4714.06005859375,4744.97998046875,4777.91015625,4810.0400390625,3050,41.4000015258789,4.31,4.661,31129,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,5.40000009536743,10.9499998092651,0,"Fortuna"
625338,"San Mateo","PG&E",29868,30042,30270,30542,30790,39.2999992370605,1,45.5,12016,2.52999997138977,11805.5302734375,11874.3095703125,11964.4296875,12071.9404296875,12169.9599609375,7400,42.0999984741211,5.26,47.197,95279,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.634,2.64,2.69,2.58,0.593353558,0.605505889,0.636011166,0.625796404,7252,7047,6448,7063,11967,11978,11040,12023,0.071370187,0.072048945,0.069836957,0.057775902,0.576,0.614,0.651,0.635,35.2000007629395,27,6.28000020980835,0,"Foster City"
625380,"Orange","CCSE",54716,54779,55078,55274,55423,42.5999984741211,1,56.5,18648,2.94000005722046,18610.880859375,18632.310546875,18734.009765625,18800.6796875,18851.359375,13974,27.7999992370605,5.35,28.596,69734,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.918,2.91,2.832,2.858,0.463086755,0.493449467,0.466184448,0.473380858,13613,13892,13825,13186,18685,18528,18939,18452,0.084013529,0.086630162,0.083597428,0.074377899,0.349,0.366,0.376,0.383,25.7999992370605,11.8000001907349,7.8600001335144,1,"Fountain Valley"
625436,"Fresno","PG&E",5101,5387,5476,5561,5719,31.6000003814697,0,47.2999992370605,1723,3.21000003814697,1589.09997558594,1678.18994140625,1705.92004394531,1732.40002441406,1781.61999511719,1221,36,5.7,6.074,35280,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1000003814697,3.5,3.66000008583069,0,"Fowler"
626000,"Alameda","PG&E",207358,209257,211506,213524,215711,36.7999992370605,1,32.7999992370605,71004,2.99000000953674,69350.5,69985.6171875,70737.7890625,71412.7109375,72144.1484375,47448,37.4000015258789,5.39,33.501,76579,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.92,2.972,2.96,2.937,0.529968594,0.571803533,0.591884538,0.586919567,45214,43814,42265,44708,68264,66778,65295,69692,0.057412884,0.058684788,0.057914091,0.051634382,0.48,0.486,0.496,0.49,28.6000003814697,21.3999996185303,5.23999977111816,0,"Fremont"
627000,"Fresno","PG&E",470817,477499,487353,494053,500121,29.2999992370605,0,49.5999984741211,158349,3.0699999332428,153360.59375,155537.125,158746.90625,160929.3125,162905.859375,90696,50.9000015258789,5.7,7.605,32236,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.865,2.89,2.863,2.878,0.220998784,0.261739977,0.267700907,0.265824791,75652,73978,74064,75704,152113,152350,152277,155795,0.074253277,0.068195349,0.064511794,0.065438372,0.195,0.198,0.204,0.203,14,6.59999990463257,6.8899998664856,0,"Fresno"
628000,"Orange","CCSE",133559,133872,134199,135108,135574,34.7999992370605,0,53.9000015258789,45391,2.91000008583069,45896.55859375,46004.12109375,46116.48828125,46428.87109375,46589,27078,45.7999992370605,5.66,17.393,50269,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.794,2.794,2.812,2.812,0.418078648,0.47318612,0.456933569,0.453321254,25201,24409,23754,24283,45697,45258,44470,44837,0.073347974,0.068758791,0.066818978,0.058398231,0.375,0.373,0.378,0.368,25.3999996185303,12,6.53000020980835,1,"Fullerton"
628112,"Sacramento","PG&E",22996,23371,23584,23654,23767,32.4000015258789,0,66.0999984741211,7262,3.24000000953674,7097.52978515625,7213.27001953125,7279.009765625,7300.6201171875,7335.490234375,5760,26.3999996185303,5.52,8.736,45052,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.224,3.249,3.161,3.019,0.175279702,0.236373959,0.223491028,0.226436141,5631,5284,5517,5379,6739,6683,7410,7596,0.083423181,0.102825901,0.104737691,0.097753819,0.121,0.133,0.13,0.118,10.3000001907349,2.79999995231628,8.9399995803833,0,"Galt"
629000,"Orange","CCSE",167498,167980,169910,170672,171327,35.5999984741211,0,39.9000015258789,46037,3.67000007629395,45639.78125,45771.12109375,46297,46504.62890625,46683.109375,27958,43,5.35,12.506,47754,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,3.242,3.3,3.368,3.387,0.301542678,0.35096015,0.339570918,0.341015068,28457,27704,25170,25949,46160,45754,43369,45327,0.057512802,0.055896333,0.052293954,0.05130776,0.194,0.191,0.184,0.192,15,4.69999980926514,5.26000022888184,1,"Garden Grove"
628168,"Los Angeles","SCE",59095,58841,58834,58854,59009,37.9000015258789,1,24.6000003814697,20558,2.8199999332428,20955.669921875,20865.599609375,20863.119140625,20870.2109375,20925.1796875,10766,52.0999984741211,5.54,8.802,38988,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.767,2.759,2.735,2.741,0.239509618,0.261606866,0.280851524,0.270689294,10033,9671,9254,9546,20263,20397,20577,20822,0.07381678,0.067340892,0.066188216,0.066113692,0.208,0.196,0.21,0.22,16.6000003814697,5.30000019073486,6.84000015258789,0,"Gardena"
629504,"Santa Clara","PG&E",47047,48353,48627,48853,49391,32.4000015258789,0,58.7000007629395,14175,3.39000010490417,13878.169921875,14263.419921875,14344.25,14410.91015625,14569.6201171875,9303,39.2000007629395,5.31,22.995,62135,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.094,3.074,3.088,3.101,0.506910889,0.520990312,0.511244378,0.546620848,8899,9290,9338,8730,13740,14102,14680,14388,0.060031644,0.065616401,0.054372,0.056018351,0.244,0.234,0.223,0.231,17,7.59999990463257,5.86999988555908,0,"Gilroy"
630000,"Los Angeles","SCE",193696,192810,192253,191954,192473,41,1,71.0999984741211,72269,2.63000011444092,73648.671875,73311.7890625,73100,72986.3125,73183.6484375,31535,61.9000015258789,5.84,14.847,41805,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.719,2.736,2.733,2.699,0.445602934,0.466775118,0.455160506,0.447655726,27814,28277,28379,28303,70771,71323,72502,71342,0.03535373,0.032637627,0.032848386,0.031264306,0.358,0.377,0.393,0.395,26.6000003814697,12.1000003814697,3.20000004768372,0,"Glendale"
630014,"Los Angeles","SCE",50055,49775,49840,50100,50260,40.2000007629395,1,75.0999984741211,17141,2.88000011444092,17380.2109375,17282.990234375,17305.560546875,17395.830078125,17451.390625,13026,27.7000007629395,5.66,21.009,60013,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.887,2.884,2.923,2.908,0.406107237,0.443963444,0.425982644,0.423575015,12477,12474,11754,11351,16744,16779,16206,16391,0.095302856,0.079765545,0.08337125,0.073486531,0.284,0.283,0.289,0.297,19.2000007629395,10.5,8.23999977111816,1,"Glendora"
630378,"Santa Barbara","SCE",29137,29273,29266,29789,30032,36.5,1,69.6999969482422,10903,2.72000002861023,10712.1298828125,10762.1298828125,10759.5595703125,10951.83984375,11041.1796875,6414,46.4000015258789,5.59,21.973,60314,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.634,2.623,2.541,2.554,0.352122016,0.412424648,0.44649197,0.425013249,6032,5972,5915,5661,10576,10998,10479,10802,0.093732301,0.070806196,0.062681111,0.061114546,0.392,0.411,0.436,0.457,22.5,19.7999992370605,7.05999994277954,0,"Goleta"
630392,"Monterey","PG&E",8041,8031,8195,8213,8224,27,0,42.2999992370605,1906,4.28999996185303,1874.35998535156,1872.03002929688,1910.26000976562,1914.44995117188,1917.02001953125,1102,46.5,5.46,8.497,41582,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70000004768372,1.10000002384186,1.32000005245209,0,"Gonzales"
